ID,Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento,,Assegnatario,Tempo Effettivo,Hash Commit
J67,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_kd9SEFTPV56Zn Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/jar/ExpandApkTest.java - startLine: 40;startOffset: 4;endOffset: 10;endLine: 40,Maintenance (Code Smells),,Matteo Razionale,0h1m,da50489eba5b5df6129d302963a5347d734f55b5
J68,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_kd9SEFTPV56Zo Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/jar/ExpandApkTest.java - startLine: 32;startOffset: 0;endOffset: 6;endLine: 32,Maintenance (Code Smells),,Matteo Razionale,0h1m,866202c4ff7ff5043851d5ee886cab7215310fe1
J69,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yd Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 48;startOffset: 4;endOffset: 10;endLine: 48,Maintenance (Code Smells),,Matteo Razionale,0h1m,f3cbb1ed479814ac3d22ce8b617f123a9753631a
J70,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Ye Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 78;startOffset: 4;endOffset: 10;endLine: 78,Maintenance (Code Smells),,Matteo Razionale,0h1m,fed0c6832a8fe1befb3ac63208e405841ec0d2b7
J71,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yf Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 108;startOffset: 4;endOffset: 10;endLine: 108,Maintenance (Code Smells),,Matteo Razionale,0h1m,497fef0127265d3e96eb84593ba4278d74dc44fe
J72,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yg Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 126;startOffset: 4;endOffset: 10;endLine: 126,Maintenance (Code Smells),,Matteo Razionale,0h1m,93d91254ff3b03db62e06ef0a3128082cd2de24a
J73,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yh Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 153;startOffset: 4;endOffset: 10;endLine: 153,Maintenance (Code Smells),,Matteo Razionale,0h1m,364facb891782694b91033aa38c1cf8e21986409
J74,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yi Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 170;startOffset: 4;endOffset: 10;endLine: 170,Maintenance (Code Smells),,Matteo Razionale,0h1m,3501c3d0a73e0856166c3f7d234a9daa4ff39429
J75,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yj Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 188;startOffset: 4;endOffset: 10;endLine: 188,Maintenance (Code Smells),,Matteo Razionale,0h1m,9c0602f3764ae120b64df7dc8a686333d4d7cfe2
J76,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yk Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 206;startOffset: 4;endOffset: 10;endLine: 206,Maintenance (Code Smells),,Matteo Razionale,0h1m,9168d30f84cb97c9a588b5fca5c6e319dcc53aeb
J77,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yl Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 233;startOffset: 4;endOffset: 10;endLine: 233,Maintenance (Code Smells),,Matteo Razionale,0h1m,7fdcb7e51ad999ae7fe99f67e59fedd87ff56b2e
J78,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Ym Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 264;startOffset: 4;endOffset: 10;endLine: 264,Maintenance (Code Smells),,Matteo Razionale,0h1m,1ee7162334b5e7723d5774f4e0ab2cd40e7f51af
J79,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yn Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 282;startOffset: 4;endOffset: 10;endLine: 282,Maintenance (Code Smells),,Matteo Razionale,0h1m,fd4e373372018bdeb70b55d0a8ccc9cbeb04b571
J80,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yo Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 313;startOffset: 4;endOffset: 10;endLine: 313,Maintenance (Code Smells),,Matteo Razionale,0h1m,ceda42e60ff8b6e2803d4a788aaf04b8062550c2
J81,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yp Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 330;startOffset: 4;endOffset: 10;endLine: 330,Maintenance (Code Smells),,Matteo Razionale,0h1m,8d9cc2f6213f0de75e79bf93f507f6533f378897
J82,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yq Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 359;startOffset: 4;endOffset: 10;endLine: 359,Maintenance (Code Smells),,Matteo Razionale,0h1m,c45538441342d726485bf57d8666a26e9a9af64a
J83,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yr Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 376;startOffset: 4;endOffset: 10;endLine: 376,Maintenance (Code Smells),,Matteo Razionale,0h1m,cafeec555b6c3e313b25418e2ba98306949ce71f
J84,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Ys Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 393;startOffset: 4;endOffset: 10;endLine: 393,Maintenance (Code Smells),,Matteo Razionale,0h1m,4f7868d2ae85f484d3cf0c86b82a2b255a83597e
J85,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yt Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 410;startOffset: 4;endOffset: 10;endLine: 410,Maintenance (Code Smells),,Matteo Razionale,0h1m,982e866f5e9ea84141eaff22fee7eabd5e314c93
J86,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yu Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 439;startOffset: 4;endOffset: 10;endLine: 439,Maintenance (Code Smells),,Matteo Razionale,0h1m,9ddc726149a34327a1b97d0d635bd1d738a2257e
J87,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yv Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 465;startOffset: 4;endOffset: 10;endLine: 465,Maintenance (Code Smells),,Matteo Razionale,0h1m,eae32df801bf49d7c4617a2fc97af157ee58b508
J88,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yw Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 482;startOffset: 4;endOffset: 10;endLine: 482,Maintenance (Code Smells),,Matteo Razionale,0h1m,6cf098175f53795e0184a210955de079e8f86837
J89,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yx Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 511;startOffset: 4;endOffset: 10;endLine: 511,Maintenance (Code Smells),,Matteo Razionale,0h1m,f74d84dfa205d8cf1bcafba8157f4742e35395b9
J90,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Pd9SEFTPV56Yy Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/FileTimesIT.java - startLine: 34;startOffset: 0;endOffset: 6;endLine: 34,Maintenance (Code Smells),,Matteo Razionale,0h1m,86f79857d685a2357126f29aa21317cee96a05b7
J91,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_qd9SEFTPV56Zp Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/jar/JarArchiveOutputStreamTest.java - startLine: 40;startOffset: 4;endOffset: 10;endLine: 40,Maintenance (Code Smells),,Matteo Razionale,0h1m,b6a44fd5a6bd18503f86d516271fce5a42407280
J92,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_qd9SEFTPV56Zq Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/jar/JarArchiveOutputStreamTest.java - startLine: 37;startOffset: 0;endOffset: 6;endLine: 37,Maintenance (Code Smells),,Matteo Razionale,0h1m,970b27beba543c20ea1acacf8e1203710c7f51ad
J93,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Wd9SEFTPV56ZG Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/BigFilesIT.java - startLine: 65;startOffset: 4;endOffset: 10;endLine: 65,Maintenance (Code Smells),,Matteo Razionale,0h1m,ee4d2119d8790e70ab4d424fc85537bcb3680cd8
J94,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Wd9SEFTPV56ZH Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/BigFilesIT.java - startLine: 70;startOffset: 4;endOffset: 10;endLine: 70,Maintenance (Code Smells),,Matteo Razionale,0h1m,8f42c58f0c7460987a1c3058d967179ebd3697dc
J95,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Wd9SEFTPV56ZI Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/BigFilesIT.java - startLine: 75;startOffset: 4;endOffset: 10;endLine: 75,Maintenance (Code Smells),,Matteo Razionale,0h1m,fcf610f3631ba3374704e0ecca44e8011ba64422
J96,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Wd9SEFTPV56ZJ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/BigFilesIT.java - startLine: 86;startOffset: 4;endOffset: 10;endLine: 86,Maintenance (Code Smells),,Matteo Razionale,0h1m,7e69e058932df0458f777acd46f935cdf5fcda86
J97,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_Wd9SEFTPV56ZK Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/BigFilesIT.java - startLine: 36;startOffset: 0;endOffset: 6;endLine: 36,Maintenance (Code Smells),,Matteo Razionale,0h1m,d3b61343a1cf04a32b9355774d9a70b49a7e9e1b
J98,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_wd9SEFTPV56Zr Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/jar/JarMarkerTest.java - startLine: 31;startOffset: 4;endOffset: 10;endLine: 31,Maintenance (Code Smells),,Matteo Razionale,0h1m,4be26a2ca9d14598d82c078c7a6b56048dc8ca16
J99,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r_wd9SEFTPV56Zs Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/jar/JarMarkerTest.java - startLine: 28;startOffset: 0;endOffset: 6;endLine: 28,Maintenance (Code Smells),,Matteo Razionale,0h1m,d1989f60cea0d1cabc7c49234a35e8b164686684
J100,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xa Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 112;startOffset: 4;endOffset: 10;endLine: 112,Maintenance (Code Smells),,Matteo Razionale,0h1m,44d122d9e5bd4a80058c9a4716b9025e19d90f84
J101,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xb Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 117;startOffset: 4;endOffset: 10;endLine: 117,Maintenance (Code Smells),,Matteo Razionale,0h1m,08aed726fd5090ac3d9ffe02233e25a7c0aa3189
J102,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xc Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 139;startOffset: 4;endOffset: 10;endLine: 139,Maintenance (Code Smells),,Matteo Razionale,0h1m,4149f6446eaded632af176aed206c5eeefd6370f
J103,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xd Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 151;startOffset: 4;endOffset: 10;endLine: 151,Maintenance (Code Smells),,Matteo Razionale,0h1m,95b2ce6c8a5346ce82785fd1d98efe89cb67c5e2
J104,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xe Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 158;startOffset: 4;endOffset: 10;endLine: 158,Maintenance (Code Smells),,Matteo Razionale,0h1m,19e115a039e7bc29ef653e4f8f1b745c2bd2da89
J105,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xf Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 182;startOffset: 4;endOffset: 10;endLine: 182,Maintenance (Code Smells),,Matteo Razionale,0h1m,6ab6005d0456d957fe1ae5c26991a2ff108e84a4
J106,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xg Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 195;startOffset: 4;endOffset: 10;endLine: 195,Maintenance (Code Smells),,Matteo Razionale,0h1m,de0f58045e6c291138992aa57e9d1c02d28b6dc0
J107,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xh Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 210;startOffset: 4;endOffset: 10;endLine: 210,Maintenance (Code Smells),,Matteo Razionale,0h1m,41c1c133513f9b2610c2c6d30e252f10b29c0c6f
J108,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xi Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 223;startOffset: 4;endOffset: 10;endLine: 223,Maintenance (Code Smells),,Matteo Razionale,0h1m,5012c579302f3a8d1ceb68c7f99a7619195a735a
J109,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xj Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 233;startOffset: 4;endOffset: 10;endLine: 233,Maintenance (Code Smells),,Matteo Razionale,0h1m,1d47bd2bee5fe437717df106fd430afd7168cad5
J110,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xk Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 240;startOffset: 4;endOffset: 10;endLine: 240,Maintenance (Code Smells),,Matteo Razionale,0h1m,d14590baf9814eff6b6454b600e7059079a25f87
J111,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xl Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 269;startOffset: 4;endOffset: 10;endLine: 269,Maintenance (Code Smells),,Matteo Razionale,0h1m,a164802d9e147a3dbfb53c4c9c8e2214723aa146
J112,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xm Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 316;startOffset: 4;endOffset: 10;endLine: 316,Maintenance (Code Smells),,Matteo Razionale,0h1m,08ed49939f268233336b65e53b56502267d8dbb8
J113,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xn Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 321;startOffset: 4;endOffset: 10;endLine: 321,Maintenance (Code Smells),,Matteo Razionale,0h1m,d7304e43a60754e89d3b660dfcd02211bc399d00
J114,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xo Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 326;startOffset: 4;endOffset: 10;endLine: 326,Maintenance (Code Smells),,Matteo Razionale,0h1m,10637abce4f7a10307714dd112ac4e45445bb01e
J115,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xp Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 331;startOffset: 4;endOffset: 10;endLine: 331,Maintenance (Code Smells),,Matteo Razionale,0h1m,a13b47fcf2be1e2c46fd918bd37aa803ed4c6313
J116,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xq Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 336;startOffset: 4;endOffset: 10;endLine: 336,Maintenance (Code Smells),,Matteo Razionale,0h1m,8613a30d1367e920befb2abd2c792d5c3bfb3c5c
J117,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r1ud9SEFTPV56Hv Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/harmony/unpack200/tests/SegmentConstantPoolArrayCacheTest.java - startLine: 27;startOffset: 0;endOffset: 6;endLine: 27,Maintenance (Code Smells),,Matteo Razionale,0h1m,46df8dd63b9a4c4988db9a5891c5745c95ab699d
J118,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xr Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 341;startOffset: 4;endOffset: 10;endLine: 341,Maintenance (Code Smells),,Matteo Razionale,0h1m,07885318777a88a7989bc5e6109113ba61d5a6f8
J119,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xs Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 346;startOffset: 4;endOffset: 10;endLine: 346,Maintenance (Code Smells),,Matteo Razionale,0h1m,4e7675940ba3a2100086c15518a9cf00bbcc72c6
J120,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56Xt Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 45;startOffset: 0;endOffset: 6;endLine: 45,Maintenance (Code Smells),,Matteo Razionale,0h1m,deb6351bc359d2a97b24870f907ab251c455e28a
J121,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56XV Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 51;startOffset: 4;endOffset: 10;endLine: 51,Maintenance (Code Smells),,Matteo Razionale,0h1m,e07ef8640188ff9b026e86391492b57f78505ff5
J122,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56XW Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 75;startOffset: 4;endOffset: 10;endLine: 75,Maintenance (Code Smells),,Matteo Razionale,0h1m,feb61eef1e1c16d64e3e39cd1bb8798e780c9265
J123,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56XX Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 80;startOffset: 4;endOffset: 10;endLine: 80,Maintenance (Code Smells),,Matteo Razionale,0h1m,c12a86b62c591e34cf4b855ccfdcc75f461d25be
J124,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56XY Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 85;startOffset: 4;endOffset: 10;endLine: 85,Maintenance (Code Smells),,Matteo Razionale,0h1m,38c616bbcf26d1af654380c219c7667cc1edd32b
J125,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-5d9SEFTPV56XZ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/tar/TarFileTest.java - startLine: 96;startOffset: 4;endOffset: 10;endLine: 96,Maintenance (Code Smells),,Matteo Razionale,rejected,
J126,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56U_ Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 84;startOffset: 4;endOffset: 10;endLine: 84,Maintenance (Code Smells),,Matteo Razionale,0h1m,09115fe8d53b5f3327447756e4127d445c6c29bb
J127,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56U- Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 74;startOffset: 4;endOffset: 10;endLine: 74,Maintenance (Code Smells),,Matteo Razionale,0h1m,b310be0dd8c49afac0dfa2da6359a5adf422afa3
J128,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56U6 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 31;startOffset: 4;endOffset: 10;endLine: 31,Maintenance (Code Smells),,Matteo Razionale,0h1m,b8f6da1c7f29cdee7879960d0b42cf7eb60cb304
J129,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56U7 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 45;startOffset: 4;endOffset: 10;endLine: 45,Maintenance (Code Smells),,Matteo Razionale,0h1m,a0013c9f1a5af1d03cb2383922d6fc7c7f6a43a2
J130,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56U8 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 55;startOffset: 4;endOffset: 10;endLine: 55,Maintenance (Code Smells),,Matteo Razionale,0h1m,49939a855b717bfbe474e346580dcf1d06a7f8e3
J131,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56U9 Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 64;startOffset: 4;endOffset: 10;endLine: 64,Maintenance (Code Smells),,Matteo Razionale,0h1m,df215fb065094985fbcbfe72b0eaa4dae9b27010
J132,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56VA Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 93;startOffset: 4;endOffset: 10;endLine: 93,Maintenance (Code Smells),,Matteo Razionale,0h1m,d7dc9b1ec02b26e73eacf2eb1048588562fb73be
J133,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56VB Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 102;startOffset: 4;endOffset: 10;endLine: 102,Maintenance (Code Smells),,Matteo Razionale,0h1m,91218b9f0dfdb60ae6d23bf84710e28612b40d00
J134,To-Do,New,Normal,"java:S5786:  ""Remove this 'public' modifier.""",INFO,2min,Key: AYfl9r-Ad9SEFTPV56VC Path: org.apache.commons_commons-compress:src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZArchiveEntryTest.java - startLine: 111;startOffset: 4;endOffset: 10;endLine: 111,Maintenance (Code Smells),,Matteo Razionale,0h1m,fed45a92b3e251b199f57cf9d72c1ad1bd7b9733
