ID,Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento,,Assegnatario,Tempo Effettivo,Hash Commit
Z68,To-Do,New,Normal,"java:S108:  ""Either remove or fill this block of code.""",MAJOR,5min,Key: AYfl9rgYd9SEFTPV552X Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/Archive.java - startLine: 213;startOffset: 40;endOffset: 41;endLine: 213,Maintenance (Code Smells),,Matteo Razionale,0h2m,d726fa1f43f15687f0feb1dc21e7bdff70d35906
Z69,To-Do,New,Normal,"java:S108:  ""Either remove or fill this block of code.""",MAJOR,5min,Key: AYfl9rgYd9SEFTPV552Y Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/Archive.java - startLine: 218;startOffset: 44;endOffset: 45;endLine: 218,Maintenance (Code Smells),,Matteo Razionale,0h2m,e7c62eee2771ba2ffc8478af81c771c0778d9761
Z70,To-Do,New,Normal,"java:S1117:  ""Rename archive which hides the field declared at line 266.""",MAJOR,5min,Key: AYfl9rnDd9SEFTPV56BB Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZFile.java - startLine: 932;startOffset: 16;endOffset: 23;endLine: 932,Maintenance (Code Smells),,Matteo Razionale,0h2m,f9befe107c4f2acb65a1f78e21c123e8c3bc1a8b
Z71,To-Do,New,Normal,"java:S1117:  ""Rename bin which hides the field declared at line 231.""",MAJOR,5min,Key: AYfl9rUZd9SEFTPV55sI Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java - startLine: 375;startOffset: 29;endOffset: 32;endLine: 375,Maintenance (Code Smells),,Matteo Razionale,0h2m,ee948d5297d00fa1198520bff74d40f8b1ffbaff
Z72,To-Do,New,Normal,"java:S1117:  ""Rename bin which hides the field declared at line 231.""",MAJOR,5min,Key: AYfl9rUZd9SEFTPV55sJ Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java - startLine: 583;startOffset: 29;endOffset: 32;endLine: 583,Maintenance (Code Smells),,Matteo Razionale,0h2m,a2da45bcc58137ec0c7b3251593824f62f4405db
Z73,To-Do,New,Normal,"java:S1117:  ""Rename bin which hides the field declared at line 231.""",MAJOR,5min,Key: AYfl9rUZd9SEFTPV55sM Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorInputStream.java - startLine: 740;startOffset: 29;endOffset: 32;endLine: 740,Maintenance (Code Smells),,Matteo Razionale,0h2m,fe3ef4576bcbe75a873c1b3c468224052ddd351c
Z74,To-Do,New,Normal,"java:S1117:  ""Rename channel which hides the field declared at line 358.""",MAJOR,5min,Key: AYfl9rr2d9SEFTPV56DF Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java - startLine: 482;startOffset: 28;endOffset: 35;endLine: 482,Maintenance (Code Smells),,Matteo Razionale,0h2m,930e8c30c77f9ba60e4deaa8d92ef12aec5d4a30
Z75,To-Do,New,Normal,"java:S1117:  ""Rename cpDouble which hides the field declared at line 53.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV5519 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 133;startOffset: 17;endOffset: 25;endLine: 133,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z76,To-Do,New,Normal,"java:S1117:  ""Rename cpFloat which hides the field declared at line 58.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV551- Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 148;startOffset: 16;endOffset: 23;endLine: 148,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z77,To-Do,New,Normal,"java:S1117:  ""Rename cpLong which hides the field declared at line 64.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV551_ Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 173;startOffset: 15;endOffset: 21;endLine: 173,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z78,To-Do,New,Normal,"java:S1117:  ""Rename cpString which hides the field declared at line 71.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV5517 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 110;startOffset: 16;endOffset: 24;endLine: 110,Maintenance (Code Smells),,Matteo Razionale,0h2m,f8650f349b7e18a9d4238c78682502a8eb59271d
Z79,To-Do,New,Normal,"java:S1117:  ""Rename cpString which hides the field declared at line 71.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV5518 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 119;startOffset: 16;endOffset: 24;endLine: 119,Maintenance (Code Smells),,Matteo Razionale,0h2m,a2600e0bb7ceaf5c82d03535baa1c8aac9913320
Z80,To-Do,New,Normal,"java:S1117:  ""Rename cpString which hides the field declared at line 71.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV552B Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 240;startOffset: 17;endOffset: 25;endLine: 240,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z81,To-Do,New,Normal,"java:S1117:  ""Rename cpUTF8 which hides the field declared at line 73.""",MAJOR,5min,Key: AYfl9rgKd9SEFTPV552A Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/CpBands.java - startLine: 228;startOffset: 15;endOffset: 21;endLine: 228,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z82,To-Do,New,Normal,"java:S1117:  ""Rename crc32 which hides the field declared at line 114.""",MAJOR,5min,Key: AYfl9rmKd9SEFTPV55_y Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFile.java - startLine: 312;startOffset: 20;endOffset: 25;endLine: 312,Maintenance (Code Smells),,Matteo Razionale,0h2m,7981605387c4898649a501c3926a5a8a83d094e3
Z83,To-Do,New,Normal,"java:S1117:  ""Rename devMajor which hides the field declared at line 344.""",MAJOR,5min,Key: AYfl9rvad9SEFTPV56E2 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java - startLine: 1710;startOffset: 26;endOffset: 34;endLine: 1710,Maintenance (Code Smells),,Matteo Razionale,0h2m,f8305767a48d8ce5c436d1f935d3438579480f43
Z84,To-Do,New,Normal,"java:S1117:  ""Rename devMinor which hides the field declared at line 347.""",MAJOR,5min,Key: AYfl9rvad9SEFTPV56E1 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java - startLine: 1703;startOffset: 26;endOffset: 34;endLine: 1703,Maintenance (Code Smells),,Matteo Razionale,0h2m,2e50f1497e04dff475e0fe1bba0f5148ccde6d39
Z85,To-Do,New,Normal,"java:S1117:  ""Rename eclass which hides the field declared at line 243.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rV Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 483;startOffset: 20;endOffset: 26;endLine: 483,Maintenance (Code Smells),,Matteo Razionale,0h2m,f8e2a3fe3899e92b44ce3da1d6e5a675f3f341c9
Z86,To-Do,New,Normal,"java:S1117:  ""Rename ftab which hides the field declared at line 234.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rU Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 479;startOffset: 20;endOffset: 24;endLine: 479,Maintenance (Code Smells),,Matteo Razionale,0h2m,2e816c6e1e57cfdcdebc9d19fbb805256810b9f1
Z87,To-Do,New,Normal,"java:S1117:  ""Rename ftab which hides the field declared at line 234.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rh Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 913;startOffset: 20;endOffset: 24;endLine: 913,Maintenance (Code Smells),,Matteo Razionale,0h2m,ced20986faa5d9b5db48612b3eeac26d59538bab
Z88,To-Do,New,Normal,"java:S1117:  ""Rename globalPosition which hides the field declared at line 104.""",MAJOR,5min,Key: AYfl9ryxd9SEFTPV56F5 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/utils/MultiReadOnlySeekableByteChannel.java - startLine: 206;startOffset: 13;endOffset: 27;endLine: 206,Maintenance (Code Smells),,Matteo Razionale,0h2m,9d6fde1bc3d7f32ad37abd46b1793c8353954fb6
Z89,To-Do,New,Normal,"java:S1117:  ""Rename index which hides the field declared at line 200.""",MAJOR,5min,Key: AYfl9rkhd9SEFTPV55-i Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/ClassBands.java - startLine: 1041;startOffset: 15;endOffset: 20;endLine: 1041,Maintenance (Code Smells),,Matteo Razionale,0h2m,95a41b80c5efea387fb81f977cfca8fd743f3d30
Z90,To-Do,New,Normal,"java:S1117:  ""Rename layouts which hides the field declared at line 132.""",MAJOR,5min,Key: AYfl9rfJd9SEFTPV55zm Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/AttributeLayoutMap.java - startLine: 162;startOffset: 40;endOffset: 47;endLine: 162,Maintenance (Code Smells),,Matteo Razionale,0h2m,cfbf7aec71e67289bee286948d53a494b83c8c6f
Z91,To-Do,New,Normal,"java:S1117:  ""Rename options which hides the field declared at line 33.""",MAJOR,5min,Key: AYfl9rkEd9SEFTPV559c Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/Pack200PackerAdapter.java - startLine: 92;startOffset: 29;endOffset: 36;endLine: 92,Maintenance (Code Smells),,Matteo Razionale,0h2m,4407101c8ccf6f2972b0db0f6b1664a97c595617
Z92,To-Do,New,Normal,"java:S1117:  ""Rename outputStream which hides the field declared at line 360.""",MAJOR,5min,Key: AYfl9rr2d9SEFTPV56DE Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java - startLine: 481;startOffset: 21;endOffset: 33;endLine: 481,Maintenance (Code Smells),,Matteo Razionale,0h2m,2c81b6f0a3a75b597090917772b0f76712a7a6db
Z93,To-Do,New,Normal,"java:S1117:  ""Rename quadrant which hides the field declared at line 241.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rb Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 742;startOffset: 21;endOffset: 29;endLine: 742,Maintenance (Code Smells),,Matteo Razionale,0h2m,e79f8fa8d812cdf3076110a9f0d39c0b5951e660
Z94,To-Do,New,Normal,"java:S1117:  ""Rename quadrant which hides the field declared at line 241.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55ri Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 916;startOffset: 21;endOffset: 29;endLine: 916,Maintenance (Code Smells),,Matteo Razionale,0h2m,e79f8fa8d812cdf3076110a9f0d39c0b5951e660
Z95,To-Do,New,Normal,"java:S1117:  ""Rename size which hides the field declared at line 291.""",MAJOR,5min,Key: AYfl9rvad9SEFTPV56E0 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java - startLine: 1684;startOffset: 27;endOffset: 31;endLine: 1684,Maintenance (Code Smells),,Matteo Razionale,0h2m,d420e085c1a34dea0fa9a49ed5c08cba58cb78fb
Z96,To-Do,New,Normal,"java:S1117:  ""Rename stack_dd which hides the field declared at line 226.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rZ Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 622;startOffset: 20;endOffset: 28;endLine: 622,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z97,To-Do,New,Normal,"java:S1117:  ""Rename stack_hh which hides the field declared at line 167.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rY Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 621;startOffset: 20;endOffset: 28;endLine: 621,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z98,To-Do,New,Normal,"java:S1117:  ""Rename stack_ll which hides the field declared at line 165.""",MAJOR,5min,Key: AYfl9rT3d9SEFTPV55rX Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/BlockSort.java - startLine: 620;startOffset: 20;endOffset: 28;endLine: 620,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z99,To-Do,New,Normal,"java:S1117:  ""Rename streamCompressor which hides the field declared at line 305.""",MAJOR,5min,Key: AYfl9rr2d9SEFTPV56DG Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java - startLine: 483;startOffset: 25;endOffset: 41;endLine: 483,Maintenance (Code Smells),,Matteo Razionale,0h2m,e3b279051090042264ed4243a0c47fa213461947
Z100,To-Do,New,Normal,"java:S1117:  ""Rename type which hides the field declared at line 34.""",MAJOR,5min,Key: AYfl9ried9SEFTPV5565 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/MetadataBandGroup.java - startLine: 219;startOffset: 21;endOffset: 25;endLine: 219,Maintenance (Code Smells),,Matteo Razionale,0h2m,39177a4b99d021194bb9ffb89d878159b1f1357c
Z101,To-Do,New,Normal,"java:S1117:  ""Rename type which hides the field declared at line 62.""",MAJOR,5min,Key: AYfl9rfXd9SEFTPV550v Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/MetadataBandGroup.java - startLine: 213;startOffset: 25;endOffset: 29;endLine: 213,Maintenance (Code Smells),,Matteo Razionale,0h2m,08160d2b1b9ab5f00e25306aa112e0734d59ab5e
Z102,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rlhd9SEFTPV55_n Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/arj/ArjArchiveEntry.java - startLine: 35;startOffset: 24;endOffset: 30;endLine: 35,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z103,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rlVd9SEFTPV55_h Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/arj/LocalFileHeader.java - startLine: 23;startOffset: 17;endOffset: 26;endLine: 23,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z104,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rlVd9SEFTPV55_i Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/arj/LocalFileHeader.java - startLine: 31;startOffset: 17;endOffset: 22;endLine: 31,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z105,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rlVd9SEFTPV55_j Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/arj/LocalFileHeader.java - startLine: 38;startOffset: 17;endOffset: 24;endLine: 38,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z106,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rttd9SEFTPV56EN Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/tar/TarGnuSparseKeys.java - startLine: 25;startOffset: 6;endOffset: 22;endLine: 25,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z107,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rwyd9SEFTPV56Fi Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/utils/OsgiUtils.java - startLine: 25;startOffset: 13;endOffset: 22;endLine: 25,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z108,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rk6d9SEFTPV55_R Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/archive/internal/nls/Messages.java - startLine: 46;startOffset: 13;endOffset: 21;endLine: 46,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z109,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rj2d9SEFTPV559W Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/CanonicalCodecFamilies.java - startLine: 22;startOffset: 13;endOffset: 35;endLine: 22,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z110,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rh8d9SEFTPV555i Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/CodecEncoding.java - startLine: 29;startOffset: 13;endOffset: 26;endLine: 29,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z111,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rj9d9SEFTPV559Y Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/PackingUtils.java - startLine: 42;startOffset: 13;endOffset: 25;endLine: 42,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z112,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rg2d9SEFTPV553Q Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/SegmentUtils.java - startLine: 22;startOffset: 19;endOffset: 31;endLine: 22,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z113,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rxrd9SEFTPV56Fp Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/utils/FileNameUtils.java - startLine: 27;startOffset: 13;endOffset: 26;endLine: 27,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z114,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rlbd9SEFTPV55_m Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/arj/MainHeader.java - startLine: 32;startOffset: 17;endOffset: 23;endLine: 32,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z115,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rlbd9SEFTPV55_k Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/arj/MainHeader.java - startLine: 22;startOffset: 17;endOffset: 22;endLine: 22,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z116,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rmAd9SEFTPV55_w Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/sevenz/Coders.java - startLine: 45;startOffset: 6;endOffset: 12;endLine: 45,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z117,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rmhd9SEFTPV56Aa Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/sevenz/NID.java - startLine: 19;startOffset: 12;endOffset: 15;endLine: 19,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z118,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rw4d9SEFTPV56Fk Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/utils/CharsetNames.java - startLine: 53;startOffset: 13;endOffset: 25;endLine: 53,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z119,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9ryhd9SEFTPV56Fy Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/utils/Charsets.java - startLine: 57;startOffset: 13;endOffset: 21;endLine: 57,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z120,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rpYd9SEFTPV56CF Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/zip/ZipEncodingHelper.java - startLine: 29;startOffset: 22;endOffset: 39;endLine: 29,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z121,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rT-d9SEFTPV55rm Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/bzip2/Rand.java - startLine: 25;startOffset: 12;endOffset: 16;endLine: 25,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z122,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rtad9SEFTPV56EK Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/cpio/CpioUtil.java - startLine: 28;startOffset: 6;endOffset: 14;endLine: 28,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z123,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rowd9SEFTPV56B7 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/zip/ZipUtil.java - startLine: 34;startOffset: 22;endOffset: 29;endLine: 34,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z124,To-Do,New,Normal,"java:S1118:  ""Add a private constructor to hide the implicit public one.""",MAJOR,5min,Key: AYfl9rqfd9SEFTPV56CU Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/zip/ExtraFieldUtils.java - startLine: 31;startOffset: 13;endOffset: 28;endLine: 31,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z125,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rXFd9SEFTPV55s9 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/zstandard/ZstdCompressorInputStream.java - startLine: 61;startOffset: 56;endOffset: 57;endLine: 61,Maintenance (Code Smells),,Matteo Razionale,0h2m,6a1e6966fe4197763d4d4c476b822ba79456b1fd
Z126,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rZNd9SEFTPV55tL Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/unpack200/bytecode/ClassFile.java - startLine: 47;startOffset: 19;endOffset: 20;endLine: 47,Maintenance (Code Smells),,Matteo Razionale,0h2m,9c53daaaad16693c45bbc6e986c0fb1d8364313d
Z127,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rX_d9SEFTPV55tA Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/brotli/BrotliCompressorInputStream.java - startLine: 42;startOffset: 53;endOffset: 54;endLine: 42,Maintenance (Code Smells),,Matteo Razionale,0h2m,a32e818c116ef02de4a9be327f5446d736ec1bfe
Z128,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rWZd9SEFTPV55sp Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/deflate/DeflateCompressorInputStream.java - startLine: 90;startOffset: 52;endOffset: 53;endLine: 90,Maintenance (Code Smells),,Matteo Razionale,0h2m,dacc15c78141b9886bb1b157e3337373aa11388d
Z129,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rTFd9SEFTPV55p7 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/lzma/LZMACompressorInputStream.java - startLine: 72;startOffset: 48;endOffset: 49;endLine: 72,Maintenance (Code Smells),,Matteo Razionale,0h2m,3a517e66d74487b386a31dfd6502a38d0bdc459e
Z130,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rTFd9SEFTPV55p8 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/lzma/LZMACompressorInputStream.java - startLine: 95;startOffset: 52;endOffset: 53;endLine: 95,Maintenance (Code Smells),,Matteo Razionale,0h2m,6c0c679d0a2bc25b570e8d5f2982f3a52d970f4c
Z131,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rXFd9SEFTPV55s8 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/compressors/zstandard/ZstdCompressorInputStream.java - startLine: 45;startOffset: 56;endOffset: 57;endLine: 45,Maintenance (Code Smells),,Matteo Razionale,0h2m,f1556950dbc4639405862f5e6b9fa4c3e2a5564f
Z132,To-Do,New,Normal,"java:S1121:  ""Extract the assignment out of this expression.""",MAJOR,5min,Key: AYfl9rt0d9SEFTPV56EP Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java - startLine: 214;startOffset: 59;endOffset: 60;endLine: 214,Maintenance (Code Smells),,Matteo Razionale,0h2m,685581601c881d8b7090697d55ba1fdfea9f5b6d
Z133,To-Do,New,Normal,"java:S1123:  ""Add the missing @deprecated Javadoc tag.""",MAJOR,5min,Key: AYfl9rssd9SEFTPV56D6 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/dump/DumpArchiveInputStream.java - startLine: 190;startOffset: 15;endOffset: 23;endLine: 190,Maintenance (Code Smells),,Matteo Razionale,0h2m,1a43fc053728c6d50574a97ed17080d5c9bff8e1
Z134,To-Do,New,Normal,"java:S1123:  ""Add the missing @deprecated Javadoc tag.""",MAJOR,5min,Key: AYfl9rt1d9SEFTPV56ET Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java - startLine: 469;startOffset: 15;endOffset: 23;endLine: 469,Maintenance (Code Smells),,Matteo Razionale,0h2m,264ff0746c5cdd439724b2d30ca0b9af9a71e938
Z135,To-Do,New,Normal,"java:S1172:  ""Remove these unused method parameters coder in.""",MAJOR,5min,Key: AYfl9rm3d9SEFTPV56An Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/archivers/sevenz/AbstractCoder.java - startLine: 88;startOffset: 43;endOffset: 48;endLine: 88,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z136,To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter max.""",MAJOR,5min,Key: AYfl9rhGd9SEFTPV5538 Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/BcBands.java - startLine: 462;startOffset: 62;endOffset: 65;endLine: 462,Maintenance (Code Smells),,Matteo Razionale,rejected,
Z137,To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter name.""",MAJOR,5min,Key: AYfl9rkzd9SEFTPV55_O Path: org.apache.commons_commons-compress:src/main/java/org/apache/commons/compress/harmony/pack200/BandSet.java - startLine: 725;startOffset: 40;endOffset: 44;endLine: 725,Maintenance (Code Smells),,Matteo Razionale,rejected,
